timestamp,disk_used_gb,disk_total_gb,disk_used_percent
2026-04-19T18:45:00Z,200,200,100.0
2026-04-19T18:46:00Z,200,200,100.0
2026-04-19T18:47:00Z,200,200,100.0
2026-04-19T18:48:00Z,200,200,100.0
2026-04-19T18:49:00Z,200,200,100.0
2026-04-19T18:50:00Z,200,200,100.0
2026-04-19T18:51:00Z,200,200,100.0
2026-04-19T18:52:00Z,200,200,100.0
2026-04-19T18:53:00Z,200,200,100.0
2026-04-19T18:54:00Z,200,200,100.0
2026-04-19T18:55:00Z,200,200,100.0
2026-04-19T18:56:00Z,200,200,100.0
2026-04-19T18:57:00Z,200,200,100.0
2026-04-19T18:58:00Z,200,200,100.0
2026-04-19T18:59:00Z,200,200,100.0
2026-04-19T19:00:00Z,200,200,100.0
2026-04-19T19:01:00Z,200,200,100.0
2026-04-19T19:02:00Z,200,200,100.0
2026-04-19T19:03:00Z,200,200,100.0
2026-04-19T19:04:00Z,200,200,100.0
2026-04-19T19:05:00Z,200,200,100.0
2026-04-19T19:06:00Z,200,200,100.0
2026-04-19T19:07:00Z,200,200,100.0
2026-04-19T19:08:00Z,200,200,100.0
2026-04-19T19:09:00Z,200,200,100.0
2026-04-19T19:10:00Z,200,200,100.0
2026-04-19T19:11:00Z,200,200,100.0
2026-04-19T19:12:00Z,200,200,100.0
2026-04-19T19:13:00Z,200,200,100.0
2026-04-19T19:14:00Z,200,200,100.0
2026-04-19T19:15:00Z,200,200,100.0
2026-04-19T19:16:00Z,200,200,100.0
2026-04-19T19:17:00Z,200,200,100.0
2026-04-19T19:18:00Z,200,200,100.0
2026-04-19T19:19:00Z,200,200,100.0
2026-04-19T19:20:00Z,200,200,100.0
2026-04-19T19:21:00Z,200,200,100.0
2026-04-19T19:22:00Z,200,200,100.0
2026-04-19T19:23:00Z,200,200,100.0
2026-04-19T19:24:00Z,200,200,100.0
2026-04-19T19:25:00Z,200,200,100.0
2026-04-19T19:26:00Z,200,200,100.0
2026-04-19T19:27:00Z,200,200,100.0
2026-04-19T19:28:00Z,200,200,100.0
2026-04-19T19:29:00Z,200,200,100.0
2026-04-19T19:30:00Z,200,200,100.0
2026-04-19T19:31:00Z,200,200,100.0
2026-04-19T19:32:00Z,200,200,100.0
2026-04-19T19:33:00Z,200,200,100.0
2026-04-19T19:34:00Z,200,200,100.0
2026-04-19T19:35:00Z,200,200,100.0
2026-04-19T19:36:00Z,200,200,100.0
2026-04-19T19:37:00Z,200,200,100.0
2026-04-19T19:38:00Z,200,200,100.0
2026-04-19T19:39:00Z,200,200,100.0
2026-04-19T19:40:00Z,200,200,100.0
2026-04-19T19:41:00Z,200,200,100.0
2026-04-19T19:42:00Z,200,200,100.0
2026-04-19T19:43:00Z,200,200,100.0
2026-04-19T19:44:00Z,200,200,100.0
2026-04-19T19:45:00Z,200,200,100.0
2026-04-19T19:46:00Z,200,200,100.0
2026-04-19T19:47:00Z,200,200,100.0
2026-04-19T19:48:00Z,200,200,100.0
2026-04-19T19:49:00Z,200,200,100.0
2026-04-19T19:50:00Z,200,200,100.0
2026-04-19T19:51:00Z,200,200,100.0
2026-04-19T19:52:00Z,200,200,100.0
2026-04-19T19:53:00Z,200,200,100.0
2026-04-19T19:54:00Z,200,200,100.0
2026-04-19T19:55:00Z,200,200,100.0
2026-04-19T19:56:00Z,200,200,100.0
2026-04-19T19:57:00Z,200,200,100.0
2026-04-19T19:58:00Z,200,200,100.0
2026-04-19T19:59:00Z,200,200,100.0
2026-04-19T20:00:00Z,200,200,100.0
2026-04-19T20:01:00Z,200,200,100.0
2026-04-19T20:02:00Z,200,200,100.0
2026-04-19T20:03:00Z,200,200,100.0
2026-04-19T20:04:00Z,200,200,100.0
2026-04-19T20:05:00Z,200,200,100.0
2026-04-19T20:06:00Z,200,200,100.0
2026-04-19T20:07:00Z,200,200,100.0
2026-04-19T20:08:00Z,200,200,100.0
2026-04-19T20:09:00Z,200,200,100.0
2026-04-19T20:10:00Z,200,200,100.0
2026-04-19T20:11:00Z,200,200,100.0
2026-04-19T20:12:00Z,200,200,100.0
2026-04-19T20:13:00Z,200,200,100.0
2026-04-19T20:14:00Z,200,200,100.0
2026-04-19T20:15:00Z,200,200,100.0
2026-04-19T20:16:00Z,200,200,100.0
2026-04-19T20:17:00Z,200,200,100.0
2026-04-19T20:18:00Z,200,200,100.0
2026-04-19T20:19:00Z,200,200,100.0
2026-04-19T20:20:00Z,200,200,100.0
2026-04-19T20:21:00Z,200,200,100.0
2026-04-19T20:22:00Z,200,200,100.0
2026-04-19T20:23:00Z,200,200,100.0
2026-04-19T20:24:00Z,200,200,100.0
2026-04-19T20:25:00Z,200,200,100.0
2026-04-19T20:26:00Z,200,200,100.0
2026-04-19T20:27:00Z,200,200,100.0
2026-04-19T20:28:00Z,200,200,100.0
2026-04-19T20:29:00Z,200,200,100.0
2026-04-19T20:30:00Z,200,200,100.0
2026-04-19T20:31:00Z,200,200,100.0
2026-04-19T20:32:00Z,200,200,100.0
2026-04-19T20:33:00Z,200,200,100.0
2026-04-19T20:34:00Z,200,200,100.0
2026-04-19T20:35:00Z,200,200,100.0
2026-04-19T20:36:00Z,200,200,100.0
2026-04-19T20:37:00Z,200,200,100.0
2026-04-19T20:38:00Z,200,200,100.0
2026-04-19T20:39:00Z,200,200,100.0
2026-04-19T20:40:00Z,200,200,100.0
2026-04-19T20:41:00Z,200,200,100.0
2026-04-19T20:42:00Z,200,200,100.0
2026-04-19T20:43:00Z,200,200,100.0
2026-04-19T20:44:00Z,200,200,100.0
2026-04-19T20:45:00Z,200,200,100.0
2026-04-19T20:46:00Z,200,200,100.0
2026-04-19T20:47:00Z,200,200,100.0
2026-04-19T20:48:00Z,200,200,100.0
2026-04-19T20:49:00Z,200,200,100.0
2026-04-19T20:50:00Z,200,200,100.0
2026-04-19T20:51:00Z,200,200,100.0
2026-04-19T20:52:00Z,200,200,100.0
2026-04-19T20:53:00Z,200,200,100.0
2026-04-19T20:54:00Z,200,200,100.0
2026-04-19T20:55:00Z,200,200,100.0
2026-04-19T20:56:00Z,200,200,100.0
2026-04-19T20:57:00Z,200,200,100.0
2026-04-19T20:58:00Z,200,200,100.0
2026-04-19T20:59:00Z,200,200,100.0
2026-04-19T21:00:00Z,200,200,100.0
2026-04-19T21:01:00Z,200,200,100.0
2026-04-19T21:02:00Z,200,200,100.0
2026-04-19T21:03:00Z,200,200,100.0
2026-04-19T21:04:00Z,200,200,100.0
2026-04-19T21:05:00Z,200,200,100.0
2026-04-19T21:06:00Z,200,200,100.0
2026-04-19T21:07:00Z,200,200,100.0
2026-04-19T21:08:00Z,200,200,100.0
2026-04-19T21:09:00Z,200,200,100.0
2026-04-19T21:10:00Z,200,200,100.0
2026-04-19T21:11:00Z,200,200,100.0
2026-04-19T21:12:00Z,200,200,100.0
2026-04-19T21:13:00Z,200,200,100.0
2026-04-19T21:14:00Z,200,200,100.0
2026-04-19T21:15:00Z,200,200,100.0
2026-04-19T21:16:00Z,200,200,100.0
2026-04-19T21:17:00Z,200,200,100.0
2026-04-19T21:18:00Z,200,200,100.0
2026-04-19T21:19:00Z,200,200,100.0
2026-04-19T21:20:00Z,200,200,100.0
2026-04-19T21:21:00Z,200,200,100.0
2026-04-19T21:22:00Z,200,200,100.0
2026-04-19T21:23:00Z,200,200,100.0
2026-04-19T21:24:00Z,200,200,100.0
2026-04-19T21:25:00Z,200,200,100.0
2026-04-19T21:26:00Z,200,200,100.0
2026-04-19T21:27:00Z,200,200,100.0
2026-04-19T21:28:00Z,200,200,100.0
2026-04-19T21:29:00Z,200,200,100.0
2026-04-19T21:30:00Z,200,200,100.0
2026-04-19T21:31:00Z,200,200,100.0
2026-04-19T21:32:00Z,200,200,100.0
2026-04-19T21:33:00Z,200,200,100.0
2026-04-19T21:34:00Z,200,200,100.0
2026-04-19T21:35:00Z,200,200,100.0
2026-04-19T21:36:00Z,200,200,100.0
2026-04-19T21:37:00Z,200,200,100.0
2026-04-19T21:38:00Z,200,200,100.0
2026-04-19T21:39:00Z,200,200,100.0
2026-04-19T21:40:00Z,200,200,100.0
2026-04-19T21:41:00Z,200,200,100.0
2026-04-19T21:42:00Z,200,200,100.0
2026-04-19T21:43:00Z,200,200,100.0
2026-04-19T21:44:00Z,200,200,100.0
2026-04-19T21:45:00Z,200,200,100.0
2026-04-19T21:46:00Z,200,200,100.0
2026-04-19T21:47:00Z,200,200,100.0
2026-04-19T21:48:00Z,200,200,100.0
2026-04-19T21:49:00Z,200,200,100.0
2026-04-19T21:50:00Z,200,200,100.0
2026-04-19T21:51:00Z,200,200,100.0
2026-04-19T21:52:00Z,200,200,100.0
2026-04-19T21:53:00Z,200,200,100.0
2026-04-19T21:54:00Z,200,200,100.0
2026-04-19T21:55:00Z,200,200,100.0
2026-04-19T21:56:00Z,200,200,100.0
2026-04-19T21:57:00Z,200,200,100.0
2026-04-19T21:58:00Z,200,200,100.0
2026-04-19T21:59:00Z,200,200,100.0
2026-04-19T22:00:00Z,140.0,200,70.0
2026-04-19T22:01:00Z,140.1,200,70.0
2026-04-19T22:02:00Z,140.2,200,70.1
2026-04-19T22:03:00Z,140.2,200,70.1
2026-04-19T22:04:00Z,140.3,200,70.2
2026-04-19T22:05:00Z,140.4,200,70.2
2026-04-19T22:06:00Z,140.5,200,70.2
2026-04-19T22:07:00Z,140.6,200,70.3
2026-04-19T22:08:00Z,140.6,200,70.3
2026-04-19T22:09:00Z,140.7,200,70.3
2026-04-19T22:10:00Z,140.8,200,70.4
2026-04-19T22:11:00Z,140.9,200,70.5
2026-04-19T22:12:00Z,141.0,200,70.5
2026-04-19T22:13:00Z,141.0,200,70.5
2026-04-19T22:14:00Z,141.1,200,70.5
2026-04-19T22:15:00Z,141.2,200,70.6
2026-04-19T22:16:00Z,141.3,200,70.7
2026-04-19T22:17:00Z,141.4,200,70.7
2026-04-19T22:18:00Z,141.4,200,70.7
2026-04-19T22:19:00Z,141.5,200,70.8
2026-04-19T22:20:00Z,141.6,200,70.8
2026-04-19T22:21:00Z,141.7,200,70.8
2026-04-19T22:22:00Z,141.8,200,70.9
2026-04-19T22:23:00Z,141.8,200,70.9
2026-04-19T22:24:00Z,141.9,200,71.0
2026-04-19T22:25:00Z,142.0,200,71.0
2026-04-19T22:26:00Z,142.1,200,71.0
2026-04-19T22:27:00Z,142.2,200,71.1
2026-04-19T22:28:00Z,142.2,200,71.1
2026-04-19T22:29:00Z,142.3,200,71.2
2026-04-19T22:30:00Z,142.4,200,71.2
2026-04-19T22:31:00Z,142.5,200,71.2
2026-04-19T22:32:00Z,142.6,200,71.3
2026-04-19T22:33:00Z,142.6,200,71.3
2026-04-19T22:34:00Z,142.7,200,71.3
2026-04-19T22:35:00Z,142.8,200,71.4
2026-04-19T22:36:00Z,142.9,200,71.5
2026-04-19T22:37:00Z,143.0,200,71.5
2026-04-19T22:38:00Z,143.0,200,71.5
2026-04-19T22:39:00Z,143.1,200,71.5
2026-04-19T22:40:00Z,143.2,200,71.6
2026-04-19T22:41:00Z,143.3,200,71.7
2026-04-19T22:42:00Z,143.4,200,71.7
2026-04-19T22:43:00Z,143.4,200,71.7
2026-04-19T22:44:00Z,143.5,200,71.8
2026-04-19T22:45:00Z,143.6,200,71.8
2026-04-19T22:46:00Z,143.7,200,71.8
2026-04-19T22:47:00Z,143.8,200,71.9
2026-04-19T22:48:00Z,143.8,200,71.9
2026-04-19T22:49:00Z,143.9,200,72.0
2026-04-19T22:50:00Z,144.0,200,72.0
2026-04-19T22:51:00Z,144.1,200,72.0
2026-04-19T22:52:00Z,144.2,200,72.1
2026-04-19T22:53:00Z,144.2,200,72.1
2026-04-19T22:54:00Z,144.3,200,72.2
2026-04-19T22:55:00Z,144.4,200,72.2
2026-04-19T22:56:00Z,144.5,200,72.2
2026-04-19T22:57:00Z,144.6,200,72.3
2026-04-19T22:58:00Z,144.6,200,72.3
2026-04-19T22:59:00Z,144.7,200,72.3
2026-04-19T23:00:00Z,144.8,200,72.4
2026-04-19T23:01:00Z,144.9,200,72.5
2026-04-19T23:02:00Z,145.0,200,72.5
2026-04-19T23:03:00Z,145.0,200,72.5
2026-04-19T23:04:00Z,145.1,200,72.5
2026-04-19T23:05:00Z,145.2,200,72.6
2026-04-19T23:06:00Z,145.3,200,72.7
2026-04-19T23:07:00Z,145.4,200,72.7
2026-04-19T23:08:00Z,145.4,200,72.7
2026-04-19T23:09:00Z,145.5,200,72.8
2026-04-19T23:10:00Z,145.6,200,72.8
2026-04-19T23:11:00Z,145.7,200,72.8
2026-04-19T23:12:00Z,145.8,200,72.9
2026-04-19T23:13:00Z,145.8,200,72.9
2026-04-19T23:14:00Z,145.9,200,73.0
2026-04-19T23:15:00Z,146.0,200,73.0
2026-04-19T23:16:00Z,146.1,200,73.0
2026-04-19T23:17:00Z,146.2,200,73.1
2026-04-19T23:18:00Z,146.2,200,73.1
2026-04-19T23:19:00Z,146.3,200,73.2
2026-04-19T23:20:00Z,146.4,200,73.2
2026-04-19T23:21:00Z,146.5,200,73.2
2026-04-19T23:22:00Z,146.6,200,73.3
2026-04-19T23:23:00Z,146.6,200,73.3
2026-04-19T23:24:00Z,146.7,200,73.3
2026-04-19T23:25:00Z,146.8,200,73.4
2026-04-19T23:26:00Z,146.9,200,73.5
2026-04-19T23:27:00Z,147.0,200,73.5
2026-04-19T23:28:00Z,147.0,200,73.5
2026-04-19T23:29:00Z,147.1,200,73.5
2026-04-19T23:30:00Z,147.2,200,73.6
2026-04-19T23:31:00Z,147.3,200,73.7
2026-04-19T23:32:00Z,147.4,200,73.7
2026-04-19T23:33:00Z,147.4,200,73.7
2026-04-19T23:34:00Z,147.5,200,73.8
2026-04-19T23:35:00Z,147.6,200,73.8
2026-04-19T23:36:00Z,147.7,200,73.8
2026-04-19T23:37:00Z,147.8,200,73.9
2026-04-19T23:38:00Z,147.8,200,73.9
2026-04-19T23:39:00Z,147.9,200,74.0
2026-04-19T23:40:00Z,148.0,200,74.0
2026-04-19T23:41:00Z,148.1,200,74.0
2026-04-19T23:42:00Z,148.2,200,74.1
2026-04-19T23:43:00Z,148.2,200,74.1
2026-04-19T23:44:00Z,148.3,200,74.2
2026-04-19T23:45:00Z,148.4,200,74.2
2026-04-19T23:46:00Z,148.5,200,74.2
2026-04-19T23:47:00Z,148.6,200,74.3
2026-04-19T23:48:00Z,148.6,200,74.3
2026-04-19T23:49:00Z,148.7,200,74.3
2026-04-19T23:50:00Z,148.8,200,74.4
2026-04-19T23:51:00Z,148.9,200,74.5
2026-04-19T23:52:00Z,149.0,200,74.5
2026-04-19T23:53:00Z,149.0,200,74.5
2026-04-19T23:54:00Z,149.1,200,74.5
2026-04-19T23:55:00Z,149.2,200,74.6
2026-04-19T23:56:00Z,149.3,200,74.7
2026-04-19T23:57:00Z,149.4,200,74.7
2026-04-19T23:58:00Z,149.4,200,74.7
2026-04-19T23:59:00Z,149.5,200,74.8
2026-04-20T00:00:00Z,149.6,200,74.8
2026-04-20T00:01:00Z,149.7,200,74.8
2026-04-20T00:02:00Z,149.8,200,74.9
2026-04-20T00:03:00Z,149.8,200,74.9
2026-04-20T00:04:00Z,149.9,200,75.0
2026-04-20T00:05:00Z,150.0,200,75.0
2026-04-20T00:06:00Z,150.1,200,75.0
2026-04-20T00:07:00Z,150.2,200,75.1
2026-04-20T00:08:00Z,150.2,200,75.1
2026-04-20T00:09:00Z,150.3,200,75.2
2026-04-20T00:10:00Z,150.4,200,75.2
2026-04-20T00:11:00Z,150.5,200,75.2
2026-04-20T00:12:00Z,150.6,200,75.3
2026-04-20T00:13:00Z,150.6,200,75.3
2026-04-20T00:14:00Z,150.7,200,75.3
2026-04-20T00:15:00Z,150.8,200,75.4
2026-04-20T00:16:00Z,150.9,200,75.5
2026-04-20T00:17:00Z,151.0,200,75.5
2026-04-20T00:18:00Z,151.0,200,75.5
2026-04-20T00:19:00Z,151.1,200,75.5
2026-04-20T00:20:00Z,151.2,200,75.6
2026-04-20T00:21:00Z,151.3,200,75.7
2026-04-20T00:22:00Z,151.4,200,75.7
2026-04-20T00:23:00Z,151.4,200,75.7
2026-04-20T00:24:00Z,151.5,200,75.8
2026-04-20T00:25:00Z,151.6,200,75.8
2026-04-20T00:26:00Z,151.7,200,75.8
2026-04-20T00:27:00Z,151.8,200,75.9
2026-04-20T00:28:00Z,151.8,200,75.9
2026-04-20T00:29:00Z,151.9,200,76.0
2026-04-20T00:30:00Z,152.0,200,76.0
2026-04-20T00:31:00Z,152.1,200,76.0
2026-04-20T00:32:00Z,152.2,200,76.1
2026-04-20T00:33:00Z,152.2,200,76.1
2026-04-20T00:34:00Z,152.3,200,76.2
2026-04-20T00:35:00Z,152.4,200,76.2
2026-04-20T00:36:00Z,152.5,200,76.2
2026-04-20T00:37:00Z,152.6,200,76.3
2026-04-20T00:38:00Z,152.6,200,76.3
2026-04-20T00:39:00Z,152.7,200,76.3
2026-04-20T00:40:00Z,152.8,200,76.4
2026-04-20T00:41:00Z,152.9,200,76.5
2026-04-20T00:42:00Z,153.0,200,76.5
2026-04-20T00:43:00Z,153.0,200,76.5
2026-04-20T00:44:00Z,153.1,200,76.5
2026-04-20T00:45:00Z,153.2,200,76.6
2026-04-20T00:46:00Z,153.3,200,76.7
2026-04-20T00:47:00Z,153.4,200,76.7
2026-04-20T00:48:00Z,153.4,200,76.7
2026-04-20T00:49:00Z,153.5,200,76.8
2026-04-20T00:50:00Z,153.6,200,76.8
2026-04-20T00:51:00Z,153.7,200,76.8
2026-04-20T00:52:00Z,153.8,200,76.9
2026-04-20T00:53:00Z,153.8,200,76.9
2026-04-20T00:54:00Z,153.9,200,77.0
2026-04-20T00:55:00Z,154.0,200,77.0
2026-04-20T00:56:00Z,154.1,200,77.0
2026-04-20T00:57:00Z,154.2,200,77.1
2026-04-20T00:58:00Z,154.2,200,77.1
2026-04-20T00:59:00Z,154.3,200,77.2
2026-04-20T01:00:00Z,154.4,200,77.2
2026-04-20T01:01:00Z,154.5,200,77.2
2026-04-20T01:02:00Z,154.6,200,77.3
2026-04-20T01:03:00Z,154.6,200,77.3
2026-04-20T01:04:00Z,154.7,200,77.3
2026-04-20T01:05:00Z,154.8,200,77.4
2026-04-20T01:06:00Z,154.9,200,77.5
2026-04-20T01:07:00Z,155.0,200,77.5
2026-04-20T01:08:00Z,155.0,200,77.5
2026-04-20T01:09:00Z,155.1,200,77.5
2026-04-20T01:10:00Z,155.2,200,77.6
2026-04-20T01:11:00Z,155.3,200,77.7
2026-04-20T01:12:00Z,155.4,200,77.7
2026-04-20T01:13:00Z,155.4,200,77.7
2026-04-20T01:14:00Z,155.5,200,77.8
2026-04-20T01:15:00Z,155.6,200,77.8
2026-04-20T01:16:00Z,155.7,200,77.8
2026-04-20T01:17:00Z,155.8,200,77.9
2026-04-20T01:18:00Z,155.8,200,77.9
2026-04-20T01:19:00Z,155.9,200,78.0
2026-04-20T01:20:00Z,156.0,200,78.0
2026-04-20T01:21:00Z,156.1,200,78.0
2026-04-20T01:22:00Z,156.2,200,78.1
2026-04-20T01:23:00Z,156.2,200,78.1
2026-04-20T01:24:00Z,156.3,200,78.2
2026-04-20T01:25:00Z,156.4,200,78.2
2026-04-20T01:26:00Z,156.5,200,78.2
2026-04-20T01:27:00Z,156.6,200,78.3
2026-04-20T01:28:00Z,156.6,200,78.3
2026-04-20T01:29:00Z,156.7,200,78.3
2026-04-20T01:30:00Z,156.8,200,78.4
2026-04-20T01:31:00Z,156.9,200,78.5
2026-04-20T01:32:00Z,157.0,200,78.5
2026-04-20T01:33:00Z,157.0,200,78.5
2026-04-20T01:34:00Z,157.1,200,78.5
2026-04-20T01:35:00Z,157.2,200,78.6
2026-04-20T01:36:00Z,157.3,200,78.7
2026-04-20T01:37:00Z,157.4,200,78.7
2026-04-20T01:38:00Z,157.4,200,78.7
2026-04-20T01:39:00Z,157.5,200,78.8
2026-04-20T01:40:00Z,157.6,200,78.8
2026-04-20T01:41:00Z,157.7,200,78.8
2026-04-20T01:42:00Z,157.8,200,78.9
2026-04-20T01:43:00Z,157.8,200,78.9
2026-04-20T01:44:00Z,157.9,200,79.0
2026-04-20T01:45:00Z,158.0,200,79.0
2026-04-20T01:46:00Z,158.1,200,79.0
2026-04-20T01:47:00Z,158.2,200,79.1
2026-04-20T01:48:00Z,158.2,200,79.1
2026-04-20T01:49:00Z,158.3,200,79.2
2026-04-20T01:50:00Z,158.4,200,79.2
2026-04-20T01:51:00Z,158.5,200,79.2
2026-04-20T01:52:00Z,158.6,200,79.3
2026-04-20T01:53:00Z,158.6,200,79.3
2026-04-20T01:54:00Z,158.7,200,79.3
2026-04-20T01:55:00Z,158.8,200,79.4
2026-04-20T01:56:00Z,158.9,200,79.5
2026-04-20T01:57:00Z,159.0,200,79.5
2026-04-20T01:58:00Z,159.0,200,79.5
2026-04-20T01:59:00Z,159.1,200,79.5
2026-04-20T02:00:00Z,159.2,200,79.6
2026-04-20T02:01:00Z,159.3,200,79.7
2026-04-20T02:02:00Z,159.4,200,79.7
2026-04-20T02:03:00Z,159.4,200,79.7
2026-04-20T02:04:00Z,159.5,200,79.8
2026-04-20T02:05:00Z,159.6,200,79.8
2026-04-20T02:06:00Z,159.7,200,79.8
2026-04-20T02:07:00Z,159.8,200,79.9
2026-04-20T02:08:00Z,159.8,200,79.9
2026-04-20T02:09:00Z,159.9,200,80.0
2026-04-20T02:10:00Z,160.0,200,80.0
2026-04-20T02:11:00Z,160.1,200,80.0
2026-04-20T02:12:00Z,160.2,200,80.1
2026-04-20T02:13:00Z,160.2,200,80.1
2026-04-20T02:14:00Z,160.3,200,80.2
2026-04-20T02:15:00Z,160.4,200,80.2
2026-04-20T02:16:00Z,160.5,200,80.2
2026-04-20T02:17:00Z,160.6,200,80.3
2026-04-20T02:18:00Z,160.6,200,80.3
2026-04-20T02:19:00Z,160.7,200,80.3
2026-04-20T02:20:00Z,160.8,200,80.4
2026-04-20T02:21:00Z,160.9,200,80.5
2026-04-20T02:22:00Z,161.0,200,80.5
2026-04-20T02:23:00Z,161.0,200,80.5
2026-04-20T02:24:00Z,161.1,200,80.5
2026-04-20T02:25:00Z,161.2,200,80.6
2026-04-20T02:26:00Z,161.3,200,80.7
2026-04-20T02:27:00Z,161.4,200,80.7
2026-04-20T02:28:00Z,161.4,200,80.7
2026-04-20T02:29:00Z,161.5,200,80.8
2026-04-20T02:30:00Z,161.6,200,80.8
2026-04-20T02:31:00Z,161.7,200,80.8
2026-04-20T02:32:00Z,161.8,200,80.9
2026-04-20T02:33:00Z,161.8,200,80.9
2026-04-20T02:34:00Z,161.9,200,81.0
2026-04-20T02:35:00Z,162.0,200,81.0
2026-04-20T02:36:00Z,162.1,200,81.0
2026-04-20T02:37:00Z,162.2,200,81.1
2026-04-20T02:38:00Z,162.2,200,81.1
2026-04-20T02:39:00Z,162.3,200,81.2
2026-04-20T02:40:00Z,162.4,200,81.2
2026-04-20T02:41:00Z,162.5,200,81.2
2026-04-20T02:42:00Z,162.6,200,81.3
2026-04-20T02:43:00Z,162.6,200,81.3
2026-04-20T02:44:00Z,162.7,200,81.3
2026-04-20T02:45:00Z,162.8,200,81.4
2026-04-20T02:46:00Z,162.9,200,81.5
2026-04-20T02:47:00Z,163.0,200,81.5
2026-04-20T02:48:00Z,163.0,200,81.5
2026-04-20T02:49:00Z,163.1,200,81.5
2026-04-20T02:50:00Z,163.2,200,81.6
2026-04-20T02:51:00Z,163.3,200,81.7
2026-04-20T02:52:00Z,163.4,200,81.7
2026-04-20T02:53:00Z,163.4,200,81.7
2026-04-20T02:54:00Z,163.5,200,81.8
2026-04-20T02:55:00Z,163.6,200,81.8
2026-04-20T02:56:00Z,163.7,200,81.8
2026-04-20T02:57:00Z,163.8,200,81.9
2026-04-20T02:58:00Z,163.8,200,81.9
2026-04-20T02:59:00Z,163.9,200,82.0
2026-04-20T03:00:00Z,164.0,200,82.0
2026-04-20T03:01:00Z,164.1,200,82.0
2026-04-20T03:02:00Z,164.2,200,82.1
2026-04-20T03:03:00Z,164.2,200,82.1
2026-04-20T03:04:00Z,164.3,200,82.2
2026-04-20T03:05:00Z,164.4,200,82.2
2026-04-20T03:06:00Z,164.5,200,82.2
2026-04-20T03:07:00Z,164.6,200,82.3
2026-04-20T03:08:00Z,164.6,200,82.3
2026-04-20T03:09:00Z,164.7,200,82.3
2026-04-20T03:10:00Z,164.8,200,82.4
2026-04-20T03:11:00Z,164.9,200,82.5
2026-04-20T03:12:00Z,165.0,200,82.5
2026-04-20T03:13:00Z,165.0,200,82.5
2026-04-20T03:14:00Z,165.1,200,82.5
2026-04-20T03:15:00Z,165.2,200,82.6
2026-04-20T03:16:00Z,165.3,200,82.7
2026-04-20T03:17:00Z,165.4,200,82.7
2026-04-20T03:18:00Z,165.4,200,82.7
2026-04-20T03:19:00Z,165.5,200,82.8
2026-04-20T03:20:00Z,165.6,200,82.8
2026-04-20T03:21:00Z,165.7,200,82.8
2026-04-20T03:22:00Z,165.8,200,82.9
2026-04-20T03:23:00Z,165.8,200,82.9
2026-04-20T03:24:00Z,165.9,200,83.0
2026-04-20T03:25:00Z,166.0,200,83.0
2026-04-20T03:26:00Z,166.1,200,83.0
2026-04-20T03:27:00Z,166.2,200,83.1
2026-04-20T03:28:00Z,166.2,200,83.1
2026-04-20T03:29:00Z,166.3,200,83.2
2026-04-20T03:30:00Z,166.4,200,83.2
2026-04-20T03:31:00Z,166.5,200,83.2
2026-04-20T03:32:00Z,166.6,200,83.3
2026-04-20T03:33:00Z,166.6,200,83.3
2026-04-20T03:34:00Z,166.7,200,83.3
2026-04-20T03:35:00Z,166.8,200,83.4
2026-04-20T03:36:00Z,166.9,200,83.5
2026-04-20T03:37:00Z,167.0,200,83.5
2026-04-20T03:38:00Z,167.0,200,83.5
2026-04-20T03:39:00Z,167.1,200,83.5
2026-04-20T03:40:00Z,167.2,200,83.6
2026-04-20T03:41:00Z,167.3,200,83.7
2026-04-20T03:42:00Z,167.4,200,83.7
2026-04-20T03:43:00Z,167.4,200,83.7
2026-04-20T03:44:00Z,167.5,200,83.8
2026-04-20T03:45:00Z,167.6,200,83.8
2026-04-20T03:46:00Z,167.7,200,83.8
2026-04-20T03:47:00Z,167.8,200,83.9
2026-04-20T03:48:00Z,167.8,200,83.9
2026-04-20T03:49:00Z,167.9,200,84.0
2026-04-20T03:50:00Z,168.0,200,84.0
2026-04-20T03:51:00Z,168.1,200,84.0
2026-04-20T03:52:00Z,168.2,200,84.1
2026-04-20T03:53:00Z,168.2,200,84.1
2026-04-20T03:54:00Z,168.3,200,84.2
2026-04-20T03:55:00Z,168.4,200,84.2
2026-04-20T03:56:00Z,168.5,200,84.2
2026-04-20T03:57:00Z,168.6,200,84.3
2026-04-20T03:58:00Z,168.6,200,84.3
2026-04-20T03:59:00Z,168.7,200,84.3
2026-04-20T04:00:00Z,168.8,200,84.4
2026-04-20T04:01:00Z,168.9,200,84.5
2026-04-20T04:02:00Z,169.0,200,84.5
2026-04-20T04:03:00Z,169.0,200,84.5
2026-04-20T04:04:00Z,169.1,200,84.5
2026-04-20T04:05:00Z,169.2,200,84.6
2026-04-20T04:06:00Z,169.3,200,84.7
2026-04-20T04:07:00Z,169.4,200,84.7
2026-04-20T04:08:00Z,169.4,200,84.7
2026-04-20T04:09:00Z,169.5,200,84.8
2026-04-20T04:10:00Z,169.6,200,84.8
2026-04-20T04:11:00Z,169.7,200,84.8
2026-04-20T04:12:00Z,169.8,200,84.9
2026-04-20T04:13:00Z,169.8,200,84.9
2026-04-20T04:14:00Z,169.9,200,85.0
2026-04-20T04:15:00Z,170.0,200,85.0
2026-04-20T04:16:00Z,170.1,200,85.0
2026-04-20T04:17:00Z,170.2,200,85.1
2026-04-20T04:18:00Z,170.2,200,85.1
